Time,microgrid_1_bus_0,microgrid_1_bus_1,microgrid_1_bus_2,microgrid_1_bus_3,microgrid_1_bus_4,microgrid_1_bus_5,microgrid_4_bus_0
2013-12-06 15:00:00,14.125185407975708,1.537152529691474,0.4673774583521374,1.6825588500676947,0.6854869389164683,0.6751007731753096,0.3792721919218353
2013-12-06 16:00:00,20.86397205941595,2.2704910770540887,0.6903520166718513,2.4852672600186647,1.0125162911187153,0.9971751351926741,0.5602138440393507
2013-12-06 17:00:00,28.974999348853657,3.153161693845839,0.9587315961017754,3.451433745966391,1.406139674282604,1.3848345277025644,0.778001222395875
2013-12-06 18:00:00,29.800025640606023,3.2429439667718314,0.986030260167111,3.5497089366015993,1.446177714911763,1.4242659313524937,0.80015381870016
2013-12-06 19:00:00,26.998307737289345,2.9380511361167816,0.8933263589544268,3.2159748922359364,1.3102119931331595,1.2903602962675054,0.7249255183525011
2013-12-06 20:00:00,18.146832068108075,1.9748023132941137,0.6004466493123995,2.161607937524638,0.880655085658186,0.8673118267845771,0.48725652627699917
2013-12-06 21:00:00,15.748383285792663,1.7137946516892013,0.5210862116622572,1.8759103619841258,0.7642597771046439,0.7526800835121493,0.4228563148385436
2013-12-06 22:00:00,15.629244759458459,1.7008295767645967,0.5171441280703166,1.8617188610531397,0.7584780545031311,0.7469859627682351,0.419657352933265
2013-12-06 23:00:00,14.996278509544874,1.6319479554504714,0.49620039185994064,1.7863214106957863,0.727760574727913,0.7167338993532476,0.4026617178259398
2013-12-07 00:00:00,9.332767283455228,1.0156246749642452,0.30880479982020975,1.1116972793527549,0.4529137064029743,0.4460513775180807,0.2505920454887486
2013-12-07 01:00:00,9.079532520539539,0.9880667742940087,0.3004257084002053,1.0815325502407391,0.4406243723203012,0.4339482454669633,0.24379249554814333
2013-12-07 02:00:00,8.14819415613724,0.8867152464031701,0.26960936546042336,0.9705937156575241,0.3954270693419543,0.38943575010950043,0.21878533757566765
2013-12-07 03:00:00,8.534124330711492,0.9287135301068387,0.28237911388383613,1.0165648099818099,0.41415603369629295,0.40788094227665217,0.22914786231512377
2013-12-07 04:00:00,5.711583564320438,0.621554681999577,0.18898622087824976,0.6803503951616992,0.277179790621433,0.27298009682413854,0.15336045193158193
2013-12-07 05:00:00,6.540392678041745,0.7117486149633664,0.21641005184696951,0.7790761866490902,0.3174014093755553,0.3125922971122893,0.17561461994189217
2013-12-07 06:00:00,7.644569984912176,0.8319090865933838,0.2529453303831235,0.9106031893792444,0.37098648456191446,0.36536547722006724,0.2052626376741503
2013-12-07 07:00:00,13.142142645024826,1.4301743466644663,0.4348503081074391,1.5654611091867807,0.6377804518909107,0.6281171117107454,0.3528767307162956
2013-12-07 08:00:00,15.07604417252048,1.640628336421346,0.4988396968848688,1.7958229087855275,0.7316315554311409,0.7205462288336993,0.40480348778952374
2013-12-07 09:00:00,16.041111959887136,1.745650419164188,0.5307720869080302,1.9107795128689087,0.778465727465111,0.7666707922004881,0.4307163069487706
2013-12-07 10:00:00,17.093022653093463,1.8601230534248767,0.5655779554332395,2.0360806395596622,0.829514334635418,0.8169459356257905,0.45896092553573165
2013-12-07 11:00:00,13.993244024823674,1.5227942027013996,0.4630117508213715,1.6668423029569375,0.6790839012046783,0.6687947511864256,0.3757294633736482
2013-12-07 12:00:00,11.503758136320762,1.25187956189373,0.3806390559812017,1.370300601532326,0.5582706154390958,0.5498119697506246,0.3088848349726756
2013-12-07 13:00:00,7.077487122173331,0.7701971280012153,0.23418155918955874,0.8430536130824113,0.34346628681135283,0.33826225216269595,0.19003602264998018
2013-12-07 14:00:00,6.696220257055662,0.7287063220913514,0.22156611144669472,0.7976380012081009,0.3249636301218189,0.3200399387563368,0.17979871138901118
2013-12-07 15:00:00,13.617507426245052,1.4819052199149025,0.45057928983899065,1.6220854434203662,0.6608496250971864,0.6508367519896532,0.3656406440617471
2013-12-07 16:00:00,16.906817066902413,1.83985950433938,0.559416741184271,2.0139002682633755,0.8204778870702641,0.8080464039328359,0.4539611610170377
2013-12-07 17:00:00,25.275621395909308,2.7505823283783655,0.8363257079528815,3.0107725486303734,1.2266110383308928,1.2080260225986066,0.6786700529679481
2013-12-07 18:00:00,31.190134282393934,3.3942204954369863,1.0320265019909758,3.7152954071675124,1.5136388695867644,1.4907049473202982,0.8374793147097691
2013-12-07 19:00:00,28.76556209702251,3.130369992911273,0.951801687033833,3.426486073321799,1.3959758076496218,1.37482465904887,0.7723776696227388
2013-12-07 20:00:00,14.552101547521179,1.5836110507596575,0.48150336002827426,1.7334120961017874,0.706204928041469,0.695504853374174,0.3907352216333457
2013-12-07 21:00:00,16.92346561727224,1.8416712583502142,0.5599676123362138,2.0158834044103697,0.821285831426447,0.8088421067078644,0.45440818751677625
2013-12-07 22:00:00,15.567676790645494,1.6941295330996566,0.5151069526316524,1.8543850294739486,0.7554901971930902,0.7440433760234979,0.41800420518267456
2013-12-07 23:00:00,14.404905380886232,1.5675926443905603,0.47663289863226505,1.715878435076154,0.6990615846606554,0.6884697424688273,0.38678289030815083
2013-12-08 00:00:00,9.11529462283082,0.9919585324845303,0.30160901325543155,1.0857924477195535,0.4423598861079663,0.4356574635911789,0.24475273575257195
2013-12-08 01:00:00,8.903386923247222,0.9688979887063153,0.29459736143097426,1.0605505011515073,0.4320761300987623,0.4255295220669628,0.23906284953976487
2013-12-08 02:00:00,7.8617990331693415,0.8555487183154871,0.2601330562445738,0.9364790024804657,0.3815284824920416,0.3757477479088288,0.21109540622917886
2013-12-08 03:00:00,7.218697178263579,0.7855641046933893,0.2388539507513684,0.8598742227049262,0.3503191277686737,0.34501126219642103,0.19382762226073735
2013-12-08 04:00:00,6.664893709909068,0.725297256666575,0.22052957128375592,0.7939064566215213,0.32344337121617533,0.31854271407653634,0.17895756928301637
2013-12-08 05:00:00,6.798985075945141,0.7398895523822653,0.22496641795406716,0.8098791046346417,0.3299507463326319,0.32495149260031925,0.18255802654041836
